-0.17914,0.098996,-0.11729,0.015806,0.20812,0.35998,0.14146,0.047902,-0.22573,0.13388,-0.10105,-0.35944,-0.076302,-0.085196,0.071087,-0.065477,0.19193,-0.029085,-0.050838,0.016358,-0.04348,0.057701,0.55296,0.23828,0.052755,0.080378,0.072774,0.21709,0.22551,0.090258,-0.084676,0.058228,0.32716,0.20693,0.061723,-0.011144,0.23383,-0.071576,0.065077,-0.043748,0.14886,-0.08789,0.055352,-0.038325,0.0053587,-0.11685,-0.27284,-0.158,-0.041357,0.075794,0.13431,-0.1759,-0.12796,-0.1671,0.20961,-0.066007,-0.11839,-0.080211,-0.084349,-0.19402,-0.10314,-0.10598,-0.021467,0.15309,0.13844,-0.049703,-0.16011,0.026677,-0.056739,0.036064,0.035751,-0.25898,-0.12458,0.11501,-0.031692,0.00035493,-0.33756,0.014141,-0.2047,-0.22429,0.074267,0.15316,0.23505,0.15022,-0.036733,-0.18147,0.34312,-0.096232,-0.10139,0.40444,-0.1396,0.2103,0.29659,0.023089,0.25148,-0.038975,-0.11435,-0.12792,-0.0024044,0.55448
0.01088,-0.053245,-0.21365,0.018767,-0.37681,0.71298,-0.012408,0.027777,0.068195,0.13807,0.025167,0.10572,0.23896,0.13175,0.16726,-0.094535,-0.054818,-0.38989,0.12832,0.10101,0.004124,0.030509,0.35973,0.25287,0.076386,-0.061383,-0.046061,-0.0076313,0.31263,-0.14546,-0.1537,-0.037388,-0.074477,0.17624,0.28995,-0.29866,-0.14417,-0.13136,0.097585,0.20858,0.041635,0.40112,0.34971,0.092546,0.4549,-0.10377,-0.03536,-0.047193,0.23744,-0.076735,0.32611,0.10883,-0.011963,-0.048989,0.06325,-0.040908,0.37801,0.025246,0.074121,0.18985,0.059937,0.3761,-0.14137,-0.12598,-0.13327,-0.11846,-0.19614,0.51212,0.34966,-0.095474,-0.064907,0.77498,0.085424,-0.010109,-0.1933,0.074555,-0.038095,-0.225,-0.17343,0.10663,-0.088767,-0.10016,0.12624,-0.054655,0.26699,0.049723,-0.021151,-0.099199,-0.063784,-0.29739,-0.081057,0.085289,-0.11965,-0.27636,0.32243,-0.10259,-0.143,0.022546,0.1952,-0.1413
-0.18929,0.063778,0.13045,0.00074978,0.41395,-0.027776,0.11595,0.034192,0.27351,-0.19274,0.11653,-0.00045117,0.15025,0.23442,0.2093,0.041624,-0.37216,-0.1666,0.3172,-0.062465,-0.30835,-0.19038,0.15128,-0.0241,0.076375,0.26857,-0.026421,-0.019813,0.16666,0.056596,0.24001,-0.078756,-0.096684,0.23597,-0.2709,0.12247,-0.12303,0.10707,0.41895,0.4215,-0.10658,0.072436,-0.057093,0.043652,-0.18644,0.070051,0.37269,-0.18243,0.26041,-0.079505,-0.068509,0.29748,-0.015148,-0.079656,0.10899,0.41298,-0.38369,0.025429,-0.062984,0.09098,-0.011076,0.12322,0.031844,-0.017519,-0.0094204,-0.090535,0.014335,-0.061688,0.14332,-0.20217,0.089702,0.052891,-0.040201,-0.0016105,-0.17712,-0.16119,0.0195,0.12561,0.06497,0.24941,0.10808,-0.25614,0.19192,-0.10031,-0.03053,0.24688,0.012822,0.142,-0.34846,-0.12699,-0.29696,0.48872,-0.029261,0.2969,0.38098,0.12903,0.039396,-0.2154,-0.020581,-0.085633
-0.12506,-0.21528,0.096609,0.043121,-0.043368,0.10148,-0.16607,0.41755,-0.095508,0.12413,0.37069,-0.067593,0.16432,-0.086428,0.39302,-0.013686,0.18724,-0.13006,0.18574,-0.074503,-0.014302,0.29991,-0.19359,-0.16857,0.046367,-0.10721,0.10636,0.25103,-0.12738,0.10562,-0.081347,-0.35674,0.25334,-0.24644,0.043211,-0.088585,-0.24281,0.052059,0.062456,0.20618,0.11796,0.019925,-0.19035,-0.085668,-0.0042978,0.039761,0.5098,-0.21156,0.55982,-0.14486,-0.053586,-0.2218,-0.13376,0.18507,0.058357,-0.097627,-0.252,0.18373,-0.21007,-0.020511,0.41321,0.089052,-0.014911,0.05035,0.025471,-0.1914,0.1889,-0.013337,0.40334,0.062076,0.054399,0.18467,-0.2036,0.11884,-0.048192,-0.073938,0.030344,-0.17109,0.089714,0.0088461,0.31971,-0.22665,0.0012377,0.28951,-0.0065057,-0.036118,-0.38894,-0.14938,0.16521,0.083417,0.19519,0.02282,-0.086844,0.18934,-0.057385,0.39645,0.16859,-0.10279,0.25141,-0.20165
-0.036233,-0.16142,0.1284,-0.03265,-0.093233,-0.12393,-0.13283,0.24667,0.14193,0.29863,-0.019135,0.076412,-0.14404,0.067079,-0.09911,0.28496,0.25984,-0.081164,0.32986,-0.29482,-0.0029124,-0.26708,0.013399,0.1753,0.086525,-0.064206,0.019096,-0.21192,0.23299,0.031457,-0.015365,0.012811,-0.040194,0.16248,0.078359,0.10352,0.11534,-0.16499,0.018017,0.011017,0.12396,0.0002932,-0.12821,0.073529,0.15953,0.20969,0.20679,0.078401,0.037812,0.0014927,0.10861,0.058682,-0.30081,0.21606,0.11482,0.083858,0.01234,-0.23533,0.35527,0.44115,-0.13667,-0.0025697,-0.37935,0.01486,0.073803,0.51219,0.22424,-0.12007,0.13992,-0.107,0.39403,0.022451,0.088611,0.33768,0.26995,-0.029987,0.231,0.36377,-0.21967,-0.016773,0.13666,0.6122,0.095691,-0.20314,0.0782,0.24306,0.31853,0.032827,0.61072,0.45358,0.010561,0.18117,-0.050043,-0.25943,-0.20898,0.013472,0.39939,-0.16503,-0.21388,0.22106
0.22103,0.093903,-0.37262,0.14171,-0.08653,0.023373,-0.18783,0.25161,0.013269,0.023405,-0.10658,0.14303,0.016522,-0.10721,0.1769,0.15279,0.005818,0.24943,0.08242,-0.25105,0.080038,0.047649,0.06597,-0.24776,-0.196,0.16823,0.12476,-0.074987,0.061597,0.029117,0.079194,-0.13448,-0.16005,0.28954,0.085386,-0.0021037,0.35496,0.34297,0.30951,-0.064418,0.15888,-0.01964,-0.21901,-0.10216,-0.14624,0.34718,-0.04103,-0.26294,-0.15038,0.17052,0.061949,0.033608,0.026208,-0.14945,-0.050711,-0.26672,0.10071,0.29065,-0.42643,0.40743,0.23388,-0.067108,0.0073104,-0.17601,-0.12478,0.16725,-0.16933,0.065951,0.020032,0.079218,-0.17891,-0.14616,0.052703,0.028527,0.24245,-0.23407,-0.0074269,0.33675,0.056099,0.4031,-0.039184,0.022807,0.10658,0.35481,-0.1251,-0.02163,-0.11583,0.24274,-0.10524,0.16861,0.15649,0.27832,0.22954,-0.081508,-0.11194,0.097013,0.11326,-0.037075,-0.15628,-0.14681
-0.0053305,0.10299,0.045819,-0.14168,0.21204,0.21144,-0.057392,0.5694,0.15012,0.23682,0.018512,0.38762,-0.084557,0.21904,0.035343,0.13034,0.23358,-0.042872,-0.002325,-0.21874,-0.00019167,-0.092496,0.30273,0.097831,0.064367,-0.042679,-0.17609,-0.21802,0.19045,0.142,0.45399,0.35631,0.030812,-0.25376,0.088589,0.25411,0.010285,0.022741,0.29454,-0.13456,0.27142,-0.11864,-0.15851,0.2936,-0.21234,0.19585,0.060694,0.076589,0.15076,0.0043144,0.025225,-0.048265,0.32888,-0.18913,-0.17241,-0.1479,0.10038,-0.072557,0.14554,0.24355,0.15073,-0.053084,-0.071691,0.10811,-0.14431,0.1098,0.18261,0.072105,0.1232,0.30263,0.29218,0.10421,-0.10303,-0.21112,0.068834,0.041013,-0.012653,-0.12465,-0.11782,0.13966,0.067622,-0.057785,0.056358,0.13927,0.12617,-0.21883,0.17787,-0.12148,-0.020488,0.26266,0.0429,-0.15385,-0.080298,-0.1635,-0.064575,-0.19365,0.17127,-0.3292,-0.045622,-0.21158
-0.18199,-0.031759,-0.068861,0.20247,0.046129,0.39661,0.26189,0.096584,0.24779,0.038827,-0.13778,0.10401,0.28965,-0.0186,-0.39504,-0.1427,-0.14797,-0.037267,-0.095189,0.12792,0.35065,0.21277,-0.062301,-0.098446,0.22476,0.062682,0.2835,-0.15736,0.22466,-0.086566,0.052961,-0.17217,0.019856,-0.13525,0.15076,0.13666,0.029275,0.19256,-0.097005,0.037364,-0.083633,-0.11597,0.68468,0.059335,-0.094528,0.015146,-0.026196,-0.077427,-0.016481,-0.19375,0.26725,0.20879,-0.0015501,0.6585,-0.22476,-0.054253,-0.25948,-0.078561,0.41067,-0.27664,-0.272,0.044048,0.45064,-0.037042,0.59155,-0.0309,0.060684,-0.23358,0.25022,0.1941,-0.15205,0.013989,0.16663,0.10484,-0.22916,-0.07601,-0.033789,0.13351,-0.23834,0.22847,-0.141,0.11996,-0.046899,-0.11373,-0.062932,0.16774,0.060309,0.45231,0.042165,0.040246,0.22412,-0.23986,-0.26929,-0.14293,-0.025214,-0.19865,0.27655,0.095359,-0.021187,0.017608
-0.31499,0.41957,-0.072763,0.13411,-0.20478,-0.060823,0.3191,0.13682,0.26647,-0.16394,0.20104,-0.16488,0.13425,-0.0123,0.19238,0.25712,0.23682,-0.056985,0.01717,0.076168,0.28151,0.08569,-0.16442,-0.072092,0.2485,0.059581,-0.055211,-0.090431,-0.050876,0.20083,0.33041,-0.026125,-0.14666,0.14377,-0.24339,-0.060422,-0.33404,0.47402,0.2678,0.11168,0.33864,-0.0045342,0.019571,-0.039038,0.013501,0.39937,-0.079789,-0.40102,-0.017259,0.41077,0.016625,-0.20467,0.11719,-0.01579,-0.22526,-0.093092,0.35716,0.15475,-0.05954,-0.11161,-0.088625,0.066347,0.090323,-0.088685,-0.037762,-0.049132,0.14427,-0.061991,-0.17907,0.26512,-0.26443,-0.16737,-0.09153,0.28726,0.16899,0.65262,0.47558,0.23504,-0.16533,0.31031,-0.20661,0.10521,-0.16933,-0.00012304,0.19125,0.17012,0.049924,-0.35,0.29767,0.49593,0.026536,0.1751,0.090335,-0.0089513,0.081809,-0.12383,-0.24898,-0.14729,-0.086736,0.27615
-0.10434,-0.050679,-0.02591,-0.00050958,0.14162,-0.017294,0.2771,0.22073,-0.13593,-0.028993,-0.27215,-0.04201,-0.17447,0.19553,0.21294,0.16857,-0.21607,0.071912,-0.12494,-0.18216,0.009132,-0.15418,-0.22813,0.63437,0.22225,0.32892,-0.089975,-0.0091678,0.0017037,-0.35186,0.42436,-0.064909,-0.015109,0.10105,-0.019269,0.24615,0.03659,-0.1099,-0.025546,-0.094781,-0.21344,0.22973,0.079522,0.15768,0.18617,-0.38825,0.14464,-0.092065,0.047969,0.052696,0.098129,-0.12864,0.039903,0.05711,0.34312,-0.27144,0.084245,0.21086,0.023848,-0.22233,0.3342,0.1314,0.10767,0.24609,0.42862,0.065598,-0.14152,-0.026029,0.22038,-0.2076,-0.063284,-0.043914,-0.0091417,-0.11672,0.079228,-0.10725,-0.11562,-0.026547,0.031959,0.31211,0.28171,0.37258,-0.0074484,-0.088221,0.097691,0.088976,0.072715,0.1883,-0.0027645,-0.074242,-0.011471,0.4629,0.23144,-0.2213,0.14796,-0.16544,0.015025,0.31756,0.11354,-0.1096
