0.010218,0.004285,0.007164,0.014932,0.048239,0.018498,0.011938,0.085284,0.058315,0.011127,0.020292,0.049729,0.063224,0.038331,0.163707,0.078525,0.078602,0.067129,0,0.086795,0.083666
0.010596,0.004444,0.007429,0.015485,0.050026,0.019184,0.01238,0.088442,0.060475,0.011539,0.020015,0.049048,0.062358,0.037806,0.161464,0.077449,0.077525,0.06621,0,0.085606,0.082519
0.010975,0.004602,0.007695,0.016038,0.051813,0.019869,0.012822,0.091601,0.062634,0.011951,0.019736,0.048367,0.061492,0.037281,0.159222,0.076373,0.076449,0.06529,0,0.084417,0.081373
0.011353,0.004761,0.00796,0.016591,0.053599,0.020554,0.013264,0.09476,0.064794,0.012364,0.019458,0.047686,0.060626,0.036756,0.156979,0.075298,0.075372,0.06437,0,0.083228,0.080227
0.011731,0.00492,0.008226,0.017144,0.055386,0.021239,0.013706,0.097918,0.066954,0.012776,0.01918,0.047005,0.05976,0.036231,0.154736,0.074222,0.074295,0.063451,0,0.082039,0.079081
0.01211,0.005079,0.008491,0.017697,0.057172,0.021924,0.014148,0.101077,0.069114,0.013188,0.018902,0.046323,0.058894,0.035706,0.152494,0.073146,0.073219,0.062531,0,0.08085,0.077935
0.012488,0.005238,0.008756,0.01825,0.058959,0.022609,0.014591,0.104236,0.071273,0.0136,0.018624,0.045642,0.058028,0.035181,0.150251,0.07207,0.072142,0.061612,0,0.079661,0.076789
0.012867,0.005396,0.009022,0.018803,0.060746,0.023294,0.015032,0.107395,0.073433,0.014012,0.018346,0.044961,0.057162,0.034655,0.148009,0.070995,0.071065,0.060692,0,0.078472,0.075643
0.013245,0.005555,0.009287,0.019356,0.062533,0.023979,0.015475,0.110553,0.075593,0.014424,0.018068,0.04428,0.056295,0.03413,0.145767,0.069919,0.069988,0.059773,0,0.077283,0.074497
0.013624,0.005714,0.009552,0.019909,0.064319,0.024664,0.015917,0.113712,0.077753,0.014836,0.017791,0.043598,0.055429,0.033605,0.143524,0.068843,0.068912,0.058853,0,0.076094,0.073351
0.014002,0.005872,0.009818,0.020462,0.066106,0.02535,0.016359,0.11687,0.079913,0.015248,0.017513,0.042917,0.054563,0.03308,0.141281,0.067768,0.067835,0.057933,0,0.074905,0.072205
0.01438,0.006031,0.010083,0.021015,0.067892,0.026035,0.016801,0.120029,0.082073,0.015661,0.017235,0.042236,0.053697,0.032555,0.139039,0.066692,0.066758,0.057014,0,0.073716,0.071058
0.014759,0.00619,0.010348,0.021568,0.069679,0.02672,0.017243,0.123188,0.084232,0.016073,0.016957,0.041555,0.052831,0.03203,0.136796,0.065617,0.065681,0.056094,0,0.072527,0.069912
0.014893,0.006235,0.010461,0.022129,0.071391,0.027213,0.017765,0.12774,0.085782,0.016391,0.016966,0.040888,0.052732,0.032341,0.132794,0.064002,0.06441,0.055577,0,0.071549,0.068741
0.015008,0.006261,0.010568,0.022709,0.073091,0.027684,0.018328,0.132295,0.08737,0.016686,0.017006,0.04021,0.052692,0.03273,0.128683,0.062398,0.063044,0.055104,0,0.070539,0.067594
0.015096,0.006295,0.010677,0.023319,0.074789,0.028161,0.018886,0.136792,0.089005,0.01698,0.01708,0.03951,0.052642,0.033091,0.124616,0.0608,0.061641,0.054667,0,0.069487,0.066466
0.015194,0.006316,0.010799,0.023962,0.076492,0.028699,0.019427,0.141194,0.090681,0.017236,0.017152,0.038796,0.052575,0.03334,0.12065,0.059226,0.060339,0.05422,0,0.068399,0.065303
0.015331,0.006338,0.010916,0.024619,0.078223,0.029251,0.019951,0.145508,0.09238,0.017483,0.017229,0.038066,0.052494,0.033511,0.116794,0.057694,0.059085,0.053744,0,0.067285,0.064098
0.015493,0.006369,0.011027,0.025287,0.079987,0.029808,0.020462,0.149744,0.094098,0.017725,0.017308,0.037335,0.0524,0.033626,0.113041,0.056207,0.057837,0.053238,0,0.066137,0.062871
